E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_029.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_029.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_029.jpg,0,0,0,5.329473
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_096.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_096.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_096.jpg,0,0,0,5.286016
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_163.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_163.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_163.jpg,0,0,0,5.253653
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_231.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_231.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_231.jpg,0,0,0,5.210805
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_298.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_298.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_298.jpg,0,0,0,5.178895
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_366.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_366.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_366.jpg,0,0,0,5.147179
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_434.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_434.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_434.jpg,0,0,0,5.105186
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_501.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_501.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_501.jpg,0,0,0,5.073914
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_569.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_569.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_569.jpg,0,0,0,5.042831
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_639.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_639.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_639.jpg,0,0,0,5.001679
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_711.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_711.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_711.jpg,0,0,0,4.960857
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_781.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_781.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_781.jpg,0,0,0,4.930457
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_851.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_851.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_851.jpg,0,0,0,4.890208
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_922.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_922.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_922.jpg,0,0,0,4.860233
E:\TrainingDataSet\IMG\center_2023_10_23_14_29_47_990.jpg,E:\TrainingDataSet\IMG\left_2023_10_23_14_29_47_990.jpg,E:\TrainingDataSet\IMG\right_2023_10_23_14_29_47_990.jpg,0,0,0,4.830439
